STATE,COUNTY,YEAR,SEX,GEOID,perdrop,groups,CCR,CCRMinusOne,testval,uniqueid,a,b,c,rsq,n,reduce,diff,predCCR,AGE,POPULATION,cnty_year,PopMinusOne,predPop,numdiff,perdiff
01,007,2000,1,01007,0.9685311284046693,ccr1,1.0935251798561152,1.145185185185185,0.9548893873258445,01007_2000,-0.06992502068137155,1.0592175157550163,NA,0.856803035688519,48,0.9014117476167385,0.06124180073353913,1.032283379122576,1,774,01007_2000,762,786.599934891403,-12.599934891402995,-0.016278985647807487
01,007,2000,1,01007,0.9685311284046693,ccr2,0.9790794979079498,1.0086083213773314,0.9707232006285079,01007_2000,-0.031736010159888806,1.0284093156506915,NA,0.9062799739973185,48,0.9374245127994365,0.033585333635347436,0.9454941642726024,2,760,01007_2000,773,730.8669889827216,29.133011017278363,0.038332909233261006
01,007,2000,1,01007,0.9685311284046693,ccr3,1.0382978723404255,1.0866477272727273,0.9555054929773327,01007_2000,0.022291194547096674,0.967502945556038,NA,0.925892509131631,48,0.9913928760859656,-0.03899694329276149,1.077294815633187,3,702,01007_2000,703,757.3382553901305,-55.338255390130485,-0.07882942363266451
01,007,2000,1,01007,0.9685311284046693,ccr4,0.842741935483871,1.0493150684931507,0.8031352648867178,01007_2000,-0.03429082175899986,0.9949763634928149,NA,0.7392845835098616,48,0.9360327175002183,-0.13945129959170055,0.9821932350755715,4,732,01007_2000,765,751.3778248328123,-19.37782483281228,-0.026472438296191638
01,007,2000,1,01007,0.9685311284046693,ccr5,0.9887165021156559,1.2433192686357244,0.7952233405025241,01007_2000,-0.0548177785700417,1.007863320375994,NA,0.6253066432935344,48,0.9166368898263713,-0.15095580534779307,1.139672307463449,5,627,01007_2000,766,872.9889875170019,-245.98898751700187,-0.3923269338389185
01,007,2000,1,01007,0.9685311284046693,ccr6,1.0414364640883977,1.2697947214076246,0.8201612800326643,01007_2000,-0.043874230723195115,0.9959382615551652,NA,0.6582772848986715,48,0.9270766656727775,-0.13576059232307625,1.177197056411474,6,701,01007_2000,884,1040.642197867743,-339.6421978677431,-0.4845109812663953
01,007,2000,1,01007,0.9685311284046693,ccr7,0.9448818897637795,1.1588156123822342,0.8153858816428434,01007_2000,-0.008453601036587705,0.9715446967181456,NA,0.6902868371154468,48,0.961252258789899,-0.16903223515964305,1.1139141249234226,7,754,01007_2000,866,964.6496321836839,-210.64963218368393,-0.27937617000488585
01,007,2000,1,01007,0.9685311284046693,ccr8,0.9814814814814815,1.1721763085399448,0.8373155764460113,01007_2000,0.04680498913847522,0.9236850813791876,NA,0.7901381957412356,48,1.0174204735269088,-0.21111469341025313,1.1925961748917346,8,720,01007_2000,861,1026.8253065817835,-306.8253065817835,-0.42614625914136595
01,007,2000,1,01007,0.9685311284046693,ccr9,0.9957325746799431,1.1086309523809523,0.8981641478992239,01007_2000,0.027063183855246004,0.9547803586674523,NA,0.8595102757544031,48,0.9965404087364194,-0.1090629677436169,1.10479554242356,9,742,01007_2000,851,940.1810066024495,-198.18100660244954,-0.26709030539413686
01,007,2000,1,01007,0.9685311284046693,ccr10,0.9846390168970814,1.040518638573744,0.9462963760521795,01007_2000,0.04190577886625535,0.9541908681502772,NA,0.921572208914895,48,1.0114610343861044,-0.06780504157273859,1.05244405846982,10,700,01007_2000,745,784.0708235600159,-84.07082356001592,-0.12010117651430846
01,007,2000,1,01007,0.9685311284046693,ccr11,1.1798715203426124,1.209090909090909,0.9758335882532886,01007_2000,0.03261850137760497,0.9722553145713404,NA,0.9028586640024527,48,1.0015321448707701,-0.031071891182955058,1.2109434115255675,11,641,01007_2000,642,777.4256701994143,-136.4256701994143,-0.21283255881343885
01,007,2000,1,01007,0.9685311284046693,ccr12,1.0412621359223302,1.0883838383838385,0.9567048859054356,01007_2000,-0.007856175085904134,1.0067825289321415,NA,0.921449744883998,48,0.9607436106616702,-0.00439568275236657,1.0456578186746968,12,551,01007_2000,532,556.2899595349387,-5.289959534938703,-0.009600652513500368
01,007,2000,1,01007,0.9685311284046693,ccr13,0.8927613941018767,0.9168975069252078,0.9736763240808988,01007_2000,0.13129863849393206,0.8881803178782091,NA,0.7721192279280352,48,1.1083798766547337,-0.12350935152891795,1.0162707456307947,13,429,01007_2000,431,438.0126913668725,-9.012691366872502,-0.021008604584784388
01,007,2000,1,01007,0.9685311284046693,ccr14,0.9701986754966887,0.9661016949152542,1.0042407342860462,01007_2000,0.1576038362189547,0.8677146385380915,NA,0.6260200343011186,48,1.138667773510207,-0.1298701904369013,1.10006886593359,14,333,01007_2000,331,364.1227946240183,-31.122794624018297,-0.09346184571777266
01,007,2000,1,01007,0.9685311284046693,ccr15,0.7637130801687764,0.7982456140350878,0.9567394630685769,01007_2000,0.014566267892196585,1.0015479515559798,NA,0.852687950165383,48,0.9826936227667477,-0.020717794145031054,0.7844308743138074,15,293,01007_2000,285,223.5627991794351,69.4372008205649,0.23698703351728634
01,007,2000,1,01007,0.9685311284046693,ccr16,0.4883720930232558,0.48823529411764705,1.0002801905295602,01007_2000,2.9424302700478645e-4,1.031977128647647,NA,0.6187517504984275,48,0.9678260865848912,0.0158452389847501,0.4725268540385057,16,181,01007_2000,182,85.99988743500803,95.00011256499197,0.5248625003590717
01,007,2000,1,01007,0.9685311284046693,ccr17,0.5706214689265536,0.56,1.0189669087974171,01007_2000,0.47190176914108206,0.5196197530265166,NA,0.3093907846078947,48,1.5766259774455897,-0.3122890784429767,0.8829105473695303,17,84,01007_2000,83,73.28157543167102,10.718424568328984,0.12760029248010696
01,007,2000,2,01007,0.9685311284046693,ccr1,1.1849529780564263,1.1993620414673045,0.9879860601614087,01007_2000,-0.028395502269465623,1.019277501158587,NA,0.8822595546235519,48,0.9408358943624012,0.05655011910821961,1.1284028589482067,1,673,01007_2000,664,749.2594983416093,-76.25949834160929,-0.11331277613909255
01,007,2000,2,01007,0.9685311284046693,ccr2,1.1636085626911314,1.1841269841269841,0.9826721105836633,01007_2000,0.006381758340115632,1.0006101776707972,NA,0.8591376974665668,48,0.9747128075911249,0.009424825448307361,1.154183737242824,2,756,01007_2000,752,867.9461704066038,-111.94617040660376,-0.1480769449822801
01,007,2000,2,01007,0.9685311284046693,ccr3,0.9112676056338028,0.945480631276901,0.9638141443501679,01007_2000,0.023001443283145323,0.9743322758793362,NA,0.9141905277297867,48,0.9918806455884203,-0.026536333308476823,0.9378039389422796,3,761,01007_2000,746,699.6017384509406,61.398261549059384,0.08068102700270616
