GEOID,YEAR,mean_mig,mean_base,SSP2,Inundated,mean_inun
13193,2045,14634.80162539517,14710.412485480305,NA,1,14710.412485480305
13193,2050,14654.907619036156,14782.870128261831,NA,1,14782.870128261831
13193,2055,14716.570410986085,14925.32071746828,NA,1,14925.32071746828
13193,2060,14794.322223480727,15124.873179618691,NA,1,15124.873179618691
13193,2065,14827.83803332837,15336.774637205062,NA,1,15336.774637205062
13193,2070,14809.841907519143,15573.447213907444,NA,1,15573.447213907444
13193,2075,14732.81709427259,15853.454368672596,NA,1,15853.454368672596
13193,2080,14595.968725063933,16217.59594909411,NA,1,16217.59594909411
13193,2085,14391.570287920746,16724.360382594863,NA,1,16724.360382594863
13193,2090,13997.290942232215,17329.218085541164,NA,1,17329.218085541164
13193,2095,13281.533456574503,17989.8943448447,NA,1,17989.8943448447
13193,2100,12099.564460185396,18678.632617886673,NA,1,18678.632617886673
13195,2020,29375.0551211746,29375.0551211746,NA,1,29375.0551211746
13195,2025,30123.155131111147,30131.332421313255,NA,1,30131.332421313255
13195,2030,30690.110818338864,30709.93009250213,NA,1,30709.93009250213
13195,2035,31115.60798694471,31153.98573947023,NA,1,31153.98573947023
13195,2040,31499.419057375748,31567.509233119836,NA,1,31567.509233119836
13195,2045,31862.667496093298,31975.409883239176,NA,1,31975.409883239176
13195,2050,32282.766243585917,32459.68181038754,NA,1,32459.68181038754
13195,2055,32868.245711327436,33134.350693222,NA,1,33134.350693222
13195,2060,33583.697650951086,33970.078891983925,NA,1,33970.078891983925
13195,2065,34384.38266665228,34928.44855894669,NA,1,34928.44855894669
13195,2070,35239.213336088455,35985.71745731551,NA,1,35985.71745731551
13195,2075,36121.62504568387,37125.53477461869,NA,1,37125.53477461869
13195,2080,37014.451966264,38347.94926586284,NA,1,38347.94926586284
13195,2085,37936.32044037391,39700.5349986276,NA,1,39700.5349986276
13195,2090,38824.45017647453,41162.927223215695,NA,1,41162.927223215695
13195,2095,39580.138166487675,42712.08478502009,NA,1,42712.08478502009
13195,2100,40037.419222224715,44327.61221062323,NA,1,44327.61221062323
13197,2020,8752.261808685578,8752.261808685578,NA,1,8752.261808685578
13197,2025,8878.25783032465,8879.876768817765,NA,1,8879.876768817765
13197,2030,8953.029621393922,8957.968794972312,NA,1,8957.968794972312
13197,2035,8999.49229606789,9010.100089709618,NA,1,9010.100089709618
13197,2040,9037.652571147344,9057.402410644527,NA,1,9057.402410644527
13197,2045,9078.698951209242,9112.653292387116,NA,1,9112.653292387116
13197,2050,9148.238274864012,9203.932628211875,NA,1,9203.932628211875
13197,2055,9279.871510440502,9368.433053855653,NA,1,9368.433053855653
13197,2060,9456.875270240736,9594.20939219287,NA,1,9594.20939219287
13197,2065,9659.612731582574,9867.756606888825,NA,1,9867.756606888825
13197,2070,9860.850008738507,10170.231159404357,NA,1,10170.231159404357
13197,2075,10036.292498248364,10489.419199596145,NA,1,10489.419199596145
13197,2080,10170.438764803514,10829.778786525629,NA,1,10829.778786525629
13197,2085,10251.106760374454,11211.042013815775,NA,1,11211.042013815775
13197,2090,10227.678121540628,11623.42951134082,NA,1,11623.42951134082
13197,2095,10042.684683928253,12063.867263716213,NA,1,12063.867263716213
13197,2100,9616.824199289935,12530.392104023136,NA,1,12530.392104023136
13199,2020,21648.063894633295,21648.063894633295,NA,1,21648.063894633295
13199,2025,22013.876016893253,22020.09790377221,NA,1,22020.09790377221
13199,2030,22277.952789719155,22291.38418856893,NA,1,22291.38418856893
13199,2035,22444.2275065692,22466.597285241878,NA,1,22466.597285241878
13199,2040,22642.5023348321,22678.718481631604,NA,1,22678.718481631604
13199,2045,22881.40922619178,22941.185737437234,NA,1,22941.185737437234
13199,2050,23203.71435801325,23304.152862082374,NA,1,23304.152862082374
13199,2055,23669.862812103296,23838.32675925814,NA,1,23838.32675925814
13199,2060,24231.801073344788,24509.414883775054,NA,1,24509.414883775054
13199,2065,24792.416925726746,25236.674859324037,NA,1,25236.674859324037
13199,2070,25319.829350008076,26006.221276835513,NA,1,26006.221276835513
13199,2075,25808.422434972083,26831.604979996664,NA,1,26831.604979996664
13199,2080,26242.185268547353,27722.78682308201,NA,1,27722.78682308201
13199,2085,26627.09224225971,28713.555461178294,NA,1,28713.555461178294
13199,2090,26948.646941032253,29790.066042925977,NA,1,29790.066042925977
13199,2095,27234.68338655077,30916.42904281866,NA,1,30916.42904281866
13199,2100,27654.218037209015,32084.447172362175,NA,1,32084.447172362175
13201,2020,5921.514960310546,5921.514960310546,NA,1,5921.514960310546
13201,2025,5987.984387127851,5990.748541452926,NA,1,5990.748541452926
13201,2030,6050.775683293457,6059.794514285926,NA,1,6059.794514285926
13201,2035,6102.1041881623205,6121.77855575219,NA,1,6121.77855575219
13201,2040,6171.347262502133,6207.111304717376,NA,1,6207.111304717376
13201,2045,6246.9345519274775,6305.280735162869,NA,1,6305.280735162869
13201,2050,6328.9929435964805,6417.622312240937,NA,1,6417.622312240937
13201,2055,6446.663529281551,6574.564733987442,NA,1,6574.564733987442
13201,2060,6589.231967580942,6766.341053983396,NA,1,6766.341053983396
13201,2065,6740.733954600512,6977.169449558447,NA,1,6977.169449558447
13201,2070,6899.822499585567,7204.922543848219,NA,1,7204.922543848219
13201,2075,7067.383704546119,7448.311325411364,NA,1,7448.311325411364
13201,2080,7243.039820487247,7702.831265199905,NA,1,7702.831265199905
13201,2085,7447.739864749794,7982.78440971786,NA,1,7982.78440971786
13201,2090,7688.430711304785,8281.887795434082,NA,1,8281.887795434082
13201,2095,7980.197226112472,8593.517545228158,NA,1,8593.517545228158
13201,2100,8360.249678997428,8919.452215175055,NA,1,8919.452215175055
13205,2020,23105.401383766264,23105.347629619133,NA,1,23105.347629619133
13205,2025,23652.023925190766,23655.78984233192,NA,1,23655.78984233192
13205,2030,24088.621200960624,24098.592428492964,NA,1,24098.592428492964
13205,2035,24433.032699214244,24452.26085630666,NA,1,24452.26085630666
13205,2040,24788.33037287092,24821.921462334987,NA,1,24821.921462334987
13205,2045,25115.972235256548,25172.40329309479,NA,1,25172.40329309479
13205,2050,25450.13484609837,25543.47822844806,NA,1,25543.47822844806
13205,2055,25864.034277147573,26017.332213967,NA,1,26017.332213967
13205,2060,26309.67971155458,26560.03318542772,NA,1,26560.03318542772
13205,2065,26737.48165853522,27144.359703681588,NA,1,27144.359703681588
13205,2070,27131.744970329666,27790.27208887347,NA,1,27790.27208887347
13205,2075,27455.08701882525,28518.369124093286,NA,1,28518.369124093286
13205,2080,27621.531435690766,29338.21572376669,NA,1,29338.21572376669
13205,2085,27521.6784939309,30299.74916996457,NA,1,30299.74916996457
13205,2090,26859.873664678395,31361.88342886054,NA,1,31361.88342886054
13205,2095,25182.85373605129,32480.72964087576,NA,1,32480.72964087576
13205,2100,21845.531865638903,33668.14944478971,NA,1,33668.14944478971
13207,2020,27302.7603566654,27302.7603566654,NA,1,27302.7603566654
13207,2025,27751.118842648164,27762.74902682986,NA,1,27762.74902682986
13207,2030,28049.422431912455,28082.23594211939,NA,1,28082.23594211939
13207,2035,28188.68187536235,28257.063795672137,NA,1,28257.063795672137
13207,2040,28197.350240193275,28323.948623373068,NA,1,28323.948623373068
13207,2045,28178.950768329818,28397.130621431286,NA,1,28397.130621431286
13207,2050,28244.473960386953,28602.810133016865,NA,1,28602.810133016865
13207,2055,28408.440430265255,28976.07129711439,NA,1,28976.07129711439
13207,2060,28658.925105310856,29530.303358795893,NA,1,29530.303358795893
13207,2065,28925.527224576817,30224.117147625217,NA,1,30224.117147625217
13207,2070,29106.623211644976,30989.597674629113,NA,1,30989.597674629113
13207,2075,29155.445209789505,31822.10952403141,NA,1,31822.10952403141
13207,2080,29025.120791501235,32741.242829721006,NA,1,32741.242829721006
13207,2085,28688.223737679364,33817.678433591536,NA,1,33817.678433591536
13207,2090,28034.616048113206,35039.19051634622,NA,1,35039.19051634622
13207,2095,26940.036456640406,36376.52549592645,NA,1,36376.52549592645
13207,2100,25252.216993738002,37774.307515378125,NA,1,37774.307515378125
13209,2020,9222.903024965528,9222.903024965528,NA,1,9222.903024965528
13209,2025,9474.091238268233,9479.322785290646,NA,1,9479.322785290646
13209,2030,9698.02240584146,9707.841918126302,NA,1,9707.841918126302
13209,2035,9867.27016185582,9882.751431745222,NA,1,9882.751431745222
13209,2040,10020.369508980222,10051.399521212757,NA,1,10051.399521212757
13209,2045,10133.781097233996,10205.248108460537,NA,1,10205.248108460537
13209,2050,10202.132208050652,10362.999531582765,NA,1,10362.999531582765
13209,2055,10232.25295062899,10570.822365817747,NA,1,10570.822365817747
13209,2060,10158.047399863994,10825.305509862188,NA,1,10825.305509862188
13209,2065,9852.664062562142,11095.726479137142,NA,1,11095.726479137142
13209,2070,9169.20101676211,11382.021003074742,NA,1,11382.021003074742
13209,2075,7867.779325989979,11675.334756364984,NA,1,11675.334756364984
13209,2080,5541.019649810319,11975.855293722243,NA,1,11975.855293722243
13209,2085,1484.0980413163923,12352.870134194618,NA,1,12352.870134194618
13209,2090,-5573.344446214726,12806.179334400204,NA,1,12806.179334400204
13209,2095,-17715.61884194637,13300.791294593833,NA,1,13300.791294593833
13209,2100,-38427.18616044382,13813.65456069734,NA,1,13813.65456069734
13211,2020,18355.15666763384,18355.15666763384,NA,1,18355.15666763384
13211,2025,18644.604957316253,18648.226216896535,NA,1,18648.226216896535
13211,2030,18882.444882710326,18885.639441369687,NA,1,18885.639441369687
13211,2035,19094.525848199537,19090.468640678344,NA,1,19090.468640678344
13211,2040,19314.91216828176,19294.70865832401,NA,1,19294.70865832401
13211,2045,19553.769438291234,19505.531943783142,NA,1,19505.531943783142
13211,2050,19879.55599660842,19786.88601384882,NA,1,19786.88601384882
13211,2055,20351.053904940723,20190.461343782,NA,1,20190.461343782
13211,2060,20980.11773258856,20718.467205164998,NA,1,20718.467205164998
13211,2065,21759.672791946174,21351.337219344383,NA,1,21351.337219344383
13211,2070,22671.38691214071,22054.27462312695,NA,1,22054.27462312695
13211,2075,23718.16911744637,22806.865563116888,NA,1,22806.865563116888
13211,2080,24908.700652795775,23582.057325465546,NA,1,23582.057325465546
13211,2085,26334.8662206573,24414.042253945507,NA,1,24414.042253945507
13211,2090,28081.160319754887,25308.804197420945,NA,1,25308.804197420945
13211,2095,30274.26086938616,26279.578642113975,NA,1,26279.578642113975
13211,2100,33064.30352085505,27302.552647621364,NA,1,27302.552647621364
13213,2020,41246.168039041266,41246.13891411563,NA,1,41246.13891411563
13213,2025,42772.81805810859,42775.38633469603,NA,1,42775.38633469603
13213,2030,44084.72849685299,44089.801714877736,NA,1,44089.801714877736
13213,2035,45257.247865304984,45267.74962223858,NA,1,45267.74962223858
13213,2040,46342.386198967455,46364.173757938595,NA,1,46364.173757938595
13213,2045,47357.22140560402,47399.248298336286,NA,1,47399.248298336286
13213,2050,48381.22787819326,48457.225355872426,NA,1,48457.225355872426
13213,2055,49496.40076317478,49628.03045332706,NA,1,49628.03045332706
13213,2060,50770.295499164946,50992.27259835488,NA,1,50992.27259835488
13213,2065,52155.74856746665,52523.94401283082,NA,1,52523.94401283082
13213,2070,53559.9348893455,54163.93500572495,NA,1,54163.93500572495
13213,2075,54925.72858828416,55909.315976322185,NA,1,55909.315976322185
13213,2080,56189.2413953539,57786.01473223622,NA,1,57786.01473223622
13213,2085,57253.22825750229,59846.715736409096,NA,1,59846.715736409096
13213,2090,57827.32597982139,62037.803104857856,NA,1,62037.803104857856
13213,2095,57558.355946801574,64372.52347551814,NA,1,64372.52347551814
13213,2100,55851.83861930756,66823.25926628325,NA,1,66823.25926628325
13215,2020,209512.27028500306,209342.32042189332,NA,1,209342.32042189332
13215,2025,220050.56935634374,219688.74190766134,NA,1,219688.74190766134
13215,2030,229810.54116454266,229170.92419478038,NA,1,229170.92419478038
13215,2035,238258.4550906884,237194.778131613,NA,1,237194.778131613
13215,2040,246485.91755742842,244779.45386362553,NA,1,244779.45386362553
13215,2045,254669.97316224073,252007.11753648022,NA,1,252007.11753648022
13215,2050,263597.17801336007,259522.03909631347,NA,1,259522.03909631347
13215,2055,273981.19573090976,267824.39926002175,NA,1,267824.39926002175
13215,2060,285558.8840521506,276373.5340023776,NA,1,276373.5340023776
13215,2065,297932.3010008887,284405.9444300437,NA,1,284405.9444300437
13215,2070,311880.9290787176,292194.262774542,NA,1,292194.262774542
13215,2075,328659.04271667305,300236.4894432076,NA,1,300236.4894432076
13215,2080,350304.4203519341,309316.6079227146,NA,1,309316.6079227146
13215,2085,379834.9961122779,320438.30578825535,NA,1,320438.30578825535
13215,2090,419118.2081183305,332848.3056261491,NA,1,332848.3056261491
13215,2095,470904.65047048294,345708.4604298857,NA,1,345708.4604298857
13215,2100,540146.9519183844,358761.4196345913,NA,1,358761.4196345913
13217,2020,110376.77787278696,110358.40433471264,NA,1,110358.40433471264
13217,2025,115357.53233199974,115372.39548817805,NA,1,115372.39548817805
13217,2030,119927.37994076111,119982.83184492137,NA,1,119982.83184492137
13217,2035,124102.17297978503,124192.39151853694,NA,1,124192.39151853694
13217,2040,128019.0791342498,128135.26625232313,NA,1,128135.26625232313
13217,2045,131705.03411130773,131835.40453822672,NA,1,131835.40453822672
13217,2050,135277.18313260388,135409.23546766018,NA,1,135409.23546766018
13217,2055,139047.62019206714,139164.2988306645,NA,1,139164.2988306645
13217,2060,143252.96433233577,143329.3283757825,NA,1,143329.3283757825
13217,2065,147919.97533116274,147917.29099162374,NA,1,147917.29099162374
13217,2070,153001.6106493799,152862.90163472248,NA,1,152862.90163472248
13217,2075,158436.03465158746,158078.21715174633,NA,1,158078.21715174633
13217,2080,164166.73656599404,163483.7213602269,NA,1,163483.7213602269
13217,2085,170396.07038816134,169246.51746412885,NA,1,169246.51746412885
13217,2090,177244.9524664639,175450.37929142627,NA,1,175450.37929142627
13217,2095,184771.58223681714,182113.0365531469,NA,1,182113.0365531469
13217,2100,192892.84238151196,189126.41052804503,NA,1,189126.41052804503
13219,2020,37078.49002121508,37078.49002121508,NA,1,37078.49002121508
13219,2025,38121.089764221295,38142.46069530145,NA,1,38142.46069530145
13219,2030,39018.08155944523,39077.90168352714,NA,1,39077.90168352714
13219,2035,39864.76674422133,39989.64040514843,NA,1,39989.64040514843
13219,2040,40597.26017574026,40828.545904573846,NA,1,40828.545904573846
13219,2045,41219.78336846418,41617.77252945512,NA,1,41617.77252945512
13219,2050,41770.755504852335,42423.00781439283,NA,1,42423.00781439283
13219,2055,42287.2532555604,43319.07761675981,NA,1,43319.07761675981
13219,2060,42828.78026779904,44414.557903706904,NA,1,44414.557903706904
13219,2065,43403.39874422952,45779.307677234836,NA,1,45779.307677234836
13219,2070,43897.182815534914,47379.230617810375,NA,1,47379.230617810375
13219,2075,44077.07185984889,49090.81329291402,NA,1,49090.81329291402
13219,2080,43665.38671673525,50797.1524512214,NA,1,50797.1524512214
13219,2085,42420.02837031838,52488.75194526969,NA,1,52488.75194526969
13219,2090,40157.56595878419,54266.86012935446,NA,1,54266.86012935446
13219,2095,36626.43235893031,56242.094773297846,NA,1,56242.094773297846
13219,2100,31345.034637201672,58403.5955672831,NA,1,58403.5955672831
13221,2020,15115.406342141705,15115.406342141705,NA,1,15115.406342141705
13221,2025,15396.827609832255,15401.524383691692,NA,1,15401.524383691692
13221,2030,15602.760734525933,15616.598689898841,NA,1,15616.598689898841
13221,2035,15724.612639913166,15755.477561945074,NA,1,15755.477561945074
13221,2040,15809.613383351758,15869.917771851942,NA,1,15869.917771851942
13221,2045,15880.929177983267,15988.520773399432,NA,1,15988.520773399432
13221,2050,15979.76860829884,16160.234101867976,NA,1,16160.234101867976
13221,2055,16128.276354035645,16418.207787738458,NA,1,16418.207787738458
13221,2060,16328.098584544357,16778.688370451448,NA,1,16778.688370451448
13221,2065,16536.684539312628,17217.769889669034,NA,1,17217.769889669034
13221,2070,16693.874555369584,17699.561253850923,NA,1,17699.561253850923
13221,2075,16771.782434187433,18229.127450507483,NA,1,18229.127450507483
13221,2080,16728.010942162207,18811.596346383125,NA,1,18811.596346383125
13221,2085,16513.472608864442,19466.468629537314,NA,1,19466.468629537314
13221,2090,16037.143699141876,20183.19456374481,NA,1,20183.19456374481
13221,2095,15192.78157379282,20951.213207870638,NA,1,20951.213207870638
13221,2100,13844.006243230897,21747.553873164776,NA,1,21747.553873164776
